time,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
315450,2.146402,8.355764,5.492299,-0.064484,0.162809,0.528662
315550,2.529474,8.248025,5.497087,0.000533,0.078606,0.426074
315650,2.219425,6.738481,6.083666,0.017587,0.081271,0.462312
315750,3.475184,6.308722,7.554904,0.248876,-0.063152,0.444992
315850,2.929306,7.153875,6.166266,0.288046,0.580622,0.570496
315950,2.961627,7.064092,6.224925,0.321087,0.295507,0.390101
316050,3.637990,7.264008,5.737704,0.290178,0.496686,0.293642
316150,3.294421,7.219715,5.334281,0.326417,0.431936,0.294441
316250,3.452439,7.358579,5.673061,0.287247,0.285115,0.209173
316350,4.077325,6.947973,5.544971,0.316824,0.375179,0.143357
316450,3.888184,8.116343,5.639542,0.586217,0.575293,0.390634
316550,2.734178,8.999804,4.547786,0.274989,-0.015721,0.128701
316650,1.382651,7.787141,5.898116,0.333877,0.880126,0.590481
316750,2.302025,8.950723,4.195838,0.172401,0.132698,0.215568
316850,2.035071,8.401254,5.210980,0.133764,0.557173,0.284049
316950,2.768894,8.494628,4.248511,0.023449,0.278720,0.207841
317050,2.446874,8.288726,5.282806,0.006662,0.356793,0.233954
317150,2.659958,8.341399,5.084087,-0.070879,0.372515,0.143357
317250,2.934094,7.881712,4.794389,-0.078074,0.491090,0.164141
317350,3.527856,7.918822,4.189853,-0.143623,0.318156,0.297106
317450,1.899799,8.189367,7.496245,0.198781,0.004263,0.307231
317550,2.492364,7.870938,4.479551,0.196383,-0.279519,0.364254
317650,2.233790,6.782773,8.888474,0.481498,-0.104720,0.172401
317750,2.650381,7.333440,6.890512,0.193985,0.478300,0.318689
317850,3.106477,7.218518,4.490325,0.271525,0.385838,0.205976
317950,2.931700,7.483078,5.610812,0.204910,0.219832,0.300303
318050,3.513491,7.297527,5.567716,0.202245,0.209440,0.209173
318150,3.721786,7.341819,5.688623,0.268594,0.446591,0.212637
318250,4.009091,7.104794,5.260061,0.111648,0.396763,0.177198
318350,1.456872,10.864887,6.908469,-0.003730,0.123639,0.442328
318450,2.540248,5.122395,7.738060,0.089798,0.342671,0.081271
318550,2.348712,9.655815,2.802413,0.050628,0.611531,0.407155
318650,2.339135,7.438785,5.353435,0.193452,0.157746,0.274989
318750,2.627636,8.039729,5.147533,0.026913,0.574493,0.305632
318850,2.431312,8.157045,4.462792,0.033308,0.599274,0.270193
318950,2.856283,8.166622,4.334702,-0.173467,0.277121,0.155614
319050,3.227384,8.140285,5.043386,-0.100989,0.310429,0.168937
319150,4.329914,10.423157,5.704185,-0.015188,-0.373047,0.216900
319250,1.559822,7.532158,5.056554,0.548646,0.333611,0.608867
319450,3.409343,6.936002,5.087678,0.244879,0.393565,0.157479
319550,2.464831,7.368156,5.325902,0.122573,0.170270,0.085268
319650,3.186682,7.157466,5.617994,0.168937,0.168138,0.091130
319750,3.640384,6.989872,5.521029,0.176132,0.232355,0.113247
319850,3.598485,7.511808,5.380968,0.227825,0.310962,0.165740
319950,2.499547,10.091560,9.168595,0.360524,0.127902,0.254205
320050,4.261679,5.527015,4.596867,0.152150,-0.372248,-0.306965
320150,1.661576,9.284714,3.542221,0.081538,1.017354,0.498818
320250,1.756147,7.951144,4.994305,0.231289,-0.283783,0.124438
320350,1.933318,7.825448,5.710171,-0.037838,0.493222,0.180395
320450,2.697068,8.246828,4.469975,-0.055957,0.264064,0.096193
320550,2.780865,8.081628,4.729745,-0.193452,0.159078,0.103654
320650,2.901772,7.811083,5.448006,-0.209440,0.289911,0.090064
320750,4.477157,9.042900,3.500323,-0.160144,-0.119908,0.203844
320850,0.786495,7.149086,9.581595,0.185724,-0.416481,0.221430
320950,2.062605,7.456741,5.125986,0.297372,-0.781534,-0.113779
321050,2.337938,6.985084,7.084443,0.256603,0.666156,0.296306
321150,1.999158,6.739678,5.697003,0.091663,0.049828,0.108983
321250,3.082535,7.240066,5.506664,0.158279,0.112714,0.111648
321350,3.508703,6.980295,5.337873,0.234753,0.148153,0.064217
321450,3.547010,7.609970,5.889736,0.238484,0.121240,0.088199
321550,5.131971,7.740454,5.363012,0.294441,-0.092995,0.100989
321650,2.422932,9.926360,3.368642,0.005329,0.285115,-0.058622
321750,0.150835,7.329848,8.146272,0.038904,0.602205,0.367452
321850,1.596933,8.741230,3.383007,0.046364,0.056757,-0.034107
321950,2.105700,7.800309,5.272032,-0.015721,-0.013323,0.061286
322050,2.966416,7.650671,5.149928,-0.152949,0.190254,0.011724
322150,2.382231,8.131907,5.143942,-0.174266,0.251274,0.042101
322250,3.393781,7.788338,4.857835,-0.257136,-0.002132,-0.050095
322350,3.468001,7.805098,4.878186,-0.194251,-0.050361,0.054891
322450,2.986767,8.185776,7.393295,0.010658,-0.796989,-0.101522
322550,1.995567,7.623138,5.966351,0.568098,-0.649636,0.083403
322650,2.256535,7.030573,8.270770,0.170270,0.064217,0.051161
322750,2.699462,6.758832,5.069722,0.035972,0.092729,-0.107118
322850,2.707842,6.949171,5.906496,0.102322,-0.181194,0.027712
322950,3.201048,7.190985,5.515044,0.060753,0.007461,0.041568
323050,3.761291,7.187394,6.481104,0.095394,0.025847,0.012790
323150,4.783615,6.663064,6.232107,0.251008,0.061819,0.045032
323250,1.866280,9.975441,3.536236,-0.133231,-0.066083,-0.007994
323350,0.409408,7.660248,7.217321,0.139626,0.675482,0.221963
323450,2.108095,8.427590,4.356250,0.052760,-0.138028,-0.011458
323550,2.353500,7.878121,5.266047,-0.024515,0.164940,0.195317
323650,2.664747,7.772776,4.705803,-0.207308,0.191320,0.061553
323750,2.521094,8.022970,4.987122,-0.140959,0.235819,0.085002
323850,3.198653,7.935582,5.012261,-0.294175,0.053559,0.022383
323950,4.338294,8.210915,3.927688,-0.028511,-0.237418,0.103121
324050,0.995988,6.801927,10.552444,0.173201,-0.793259,0.118842
324150,2.244564,7.624335,4.358644,0.472171,-0.544916,-0.131366
324250,2.364274,6.670246,7.586028,0.090331,0.235286,0.142557
324350,2.658761,6.573281,5.973533,-0.087666,-0.215035,0.000000
324450,3.469198,7.009026,5.188235,0.117776,0.058355,0.028778
324550,3.791218,6.712144,5.627571,0.143357,0.024248,-0.030377
324650,3.854665,7.224504,5.440824,0.218499,-0.056757,0.000533
324750,5.680243,7.339425,5.853823,0.264064,-0.121240,0.011724
324850,2.373851,9.075222,4.435259,-0.061286,-0.030910,-0.107118
324950,0.870292,8.049306,7.539341,0.084735,0.505746,0.218766
325050,2.249352,8.523358,4.478354,0.081005,-0.057289,-0.090064
325251,3.068170,7.784747,5.404911,-0.206775,0.279786,-0.014123
325350,2.918532,7.577648,4.571728,-0.141492,0.159345,-0.040502
325450,3.252523,7.979874,5.609614,-0.300303,0.039436,-0.061819
325550,4.325125,8.311471,4.653131,-0.131100,0.049828,0.238217
325650,2.579752,7.356185,7.418434,-0.043700,-0.726377,-0.041035
325750,1.804031,7.601591,6.356606,0.464711,-0.850548,-0.124172
325850,2.978387,7.019799,7.275979,0.072211,0.145755,0.115645
325950,2.443283,6.467936,5.549759,0.001599,0.013057,-0.102055
326050,3.102885,6.892907,5.388151,0.200913,-0.115112,-0.107651
326150,3.918111,6.714539,5.591658,0.180928,-0.088998,-0.043167
326250,3.711013,7.484274,6.166266,0.180129,0.195051,0.017853
326350,5.204995,8.234857,6.707356,0.209972,-0.083669,-0.001865
326450,3.670311,8.559271,2.305616,-0.005063,-0.211038,-0.268861
326550,0.268151,8.183381,6.375759,0.075142,0.832962,0.379975
326650,2.130840,8.191761,4.021062,0.065816,-0.314959,-0.017054
326750,2.024297,8.026561,5.289989,-0.046098,0.188655,0.195850
326850,3.008314,7.821857,4.710592,-0.175599,0.038637,-0.045032
326950,2.685097,7.954735,5.272032,-0.226493,0.150285,-0.007194
327050,3.457227,7.756016,4.964377,-0.201712,0.101522,-0.048763
327150,4.538209,8.671799,4.322731,-0.301103,-0.148953,0.208640
327250,1.069011,6.928820,9.449914,0.141492,-0.657896,-0.018119
327350,2.248155,7.596802,4.839879,0.524931,-0.736502,-0.274723
327450,2.463634,7.259220,7.808689,0.086600,0.366386,0.127103
327550,2.814384,6.465542,5.251681,-0.021850,-0.139893,-0.108717
327650,3.116054,6.970718,5.613206,0.167072,0.036239,0.030910
327750,3.381810,6.852205,5.564125,0.142291,-0.026113,-0.040502
327850,4.052186,7.311892,5.589264,0.138827,-0.156946,-0.034640
327950,4.807557,7.079654,5.705383,0.263265,0.070346,0.128168
328050,1.222240,11.297041,6.975507,-0.162542,0.044499,0.164141
328150,2.379837,6.309918,8.706514,-0.065283,-0.491890,-0.237152
328250,2.278083,8.857349,2.906561,-0.017054,0.130034,-0.053292
328350,2.243367,7.264008,5.250484,-0.015988,-0.305100,-0.072744
328450,3.003526,7.418434,5.477933,-0.251541,-0.069547,-0.089798
328550,2.808398,7.648277,5.139154,-0.185191,0.165473,-0.042900
328650,3.436877,7.714118,4.796783,-0.320554,-0.155348,-0.132698
328750,3.626019,7.648277,5.619191,-0.250208,-0.034374,-0.094594
328850,4.771644,9.634268,5.701791,-0.081538,-0.741032,-0.239017
328950,1.570596,7.223307,5.038598,0.551577,-0.253406,0.170270
329050,2.547431,6.002264,9.424775,0.004263,-0.858009,-0.342937
329150,3.228581,7.064092,5.061342,-0.070080,-0.046098,-0.048230
329250,2.807201,6.749255,5.493496,-0.000266,-0.113513,-0.134830
329350,3.416526,6.840234,5.061342,0.148686,-0.075675,-0.088732
329450,4.096479,6.877345,5.968745,0.154548,-0.170003,-0.106319
329550,4.707001,7.041347,5.558139,0.083669,0.171335,-0.046631
329650,3.736152,8.480263,7.060501,0.125770,0.286714,0.085268
329750,3.754108,7.799112,2.647987,-0.022383,-0.722113,-0.471372
329850,1.018733,7.607576,6.805518,-0.041302,0.481764,0.203844
329950,1.780089,8.161834,4.987122,0.092729,-0.269127,-0.207308
330050,2.272097,7.831434,5.254076,-0.070879,-0.209706,-0.067149
330150,3.295619,7.297527,5.463568,-0.205176,0.089265,-0.103387
330250,2.555810,7.864953,4.774038,-0.255271,0.060753,-0.052227
330350,3.541024,7.835025,5.755661,-0.311495,-0.138560,-0.144156
330450,4.384980,9.056067,4.180276,-0.200113,-0.371182,-0.027712
330550,0.843956,6.928820,9.124303,0.219299,-0.567299,0.059421
330650,2.042254,7.565677,5.772420,0.420211,-0.941145,-0.310429
330750,2.741361,7.016208,6.810307,0.002132,0.316557,-0.001599
330850,2.543839,6.453571,5.264850,-0.021051,-0.207841,-0.159611
330950,3.060987,6.912060,5.565322,0.165740,-0.136695,-0.165207
331050,3.530250,6.975507,5.667076,0.164141,-0.226493,-0.169204
331150,3.845088,7.308300,4.984728,0.068214,-0.306965,-0.074077
331250,5.048174,8.073248,8.530540,0.051960,-0.181461,0.014655
331350,3.008314,8.207323,2.523489,0.058888,-0.393832,-0.413017
331450,0.626084,8.365341,6.338649,0.006129,0.574493,0.159877
331550,1.638831,7.844602,4.161122,0.053559,-0.260600,-0.265663
331650,2.267309,8.122330,5.354632,-0.155081,-0.058089,0.015455
331750,2.882619,7.453150,5.087678,-0.205176,-0.125770,-0.052493
331850,2.890999,7.940370,5.370194,-0.253672,-0.115112,-0.053825
331950,3.106477,7.613562,5.470751,-0.280319,-0.084202,0.034374
332050,3.925294,7.904457,4.702212,-0.111648,-0.027979,0.086867
332150,3.126827,8.534132,9.082404,-0.024781,-0.439930,0.074876
332250,1.938106,6.930017,4.247314,0.296040,-0.039969,0.349599
332350,2.519897,6.445191,8.511387,0.089798,-0.055691,0.382374
332450,3.578135,6.598420,5.792771,0.332012,0.388769,0.441262
332550,3.494337,6.953959,5.882554,0.552377,0.851348,0.662692
332650,3.173514,7.556100,5.349844,0.413283,0.773541,0.599541
332750,3.491943,7.507020,4.961983,0.480432,0.742897,0.457783
332850,3.801992,7.372944,6.873753,0.190787,0.920361,0.452986
332950,4.050989,7.520187,4.428076,0.353063,0.946741,0.467109
333050,1.057040,10.651803,5.722142,0.088466,0.374913,0.645905
333150,3.215413,4.339490,8.580819,0.054625,-0.266462,-0.014922
333250,1.570596,9.264363,3.877410,0.174000,0.645106,0.265130
333350,2.139219,7.283162,6.295553,0.171335,-0.168404,-0.039436
333450,1.889025,8.110358,4.827908,0.114845,0.061286,0.050628
333550,2.242170,8.286332,5.135562,-0.010392,-0.266462,-0.067948
333650,2.287660,8.416816,4.782418,-0.193185,-0.336009,-0.233421
333750,2.189497,8.458714,5.230134,-0.336809,-0.426074,-0.353596
333851,2.662352,8.531737,4.429273,-0.428205,-0.730374,-0.529994
333950,2.129642,7.890092,8.792706,-0.524398,-0.963528,-0.756487
334050,2.331953,7.742848,3.569755,-0.498551,-0.816175,-0.702129
334150,2.444480,5.740098,8.097190,-0.326949,-1.014423,-0.731173
334250,3.499126,6.117185,6.898892,-0.231556,-0.942478,-0.649902
334350,2.693477,6.560112,6.657078,-0.377044,-0.658695,-0.487093
334450,2.819172,6.139930,7.236475,-0.351997,-0.671752,-0.593145
334550,3.250129,6.364985,7.038953,-0.292842,-0.637645,-0.573960
334650,3.256114,6.300342,6.578069,-0.238217,-0.562502,-0.556907
334750,3.287239,6.460753,7.011420,-0.138827,-0.605136,-0.517470
334850,3.098097,6.226121,7.225701,-0.138028,-0.439930,-0.439397
334950,3.314772,6.119579,6.659472,0.017054,-0.414349,-0.391433
335050,3.264494,6.110003,6.485892,0.167072,-0.399960,-0.358392
335150,3.347094,7.497443,6.774394,0.206242,-0.587550,-0.273124
335250,3.408146,6.630742,7.150283,0.182527,-0.579023,-0.329081
335350,2.140416,8.373720,5.568913,0.100723,-0.254738,-0.226227
335450,2.646790,8.039729,4.918888,0.061286,-0.607801,-0.437531
335550,2.389413,8.716091,5.078102,-0.054891,-0.403691,-0.324018
335650,2.249352,8.655039,4.481946,0.038104,-0.541452,-0.443127
335750,2.766500,8.231265,5.432444,-0.185991,-0.896113,-0.571562
335850,2.595315,8.493430,4.860229,-0.281651,-0.748760,-0.613130
335950,3.147178,7.846996,5.143942,-0.397828,-0.969923,-0.681078
336050,3.374627,8.094796,4.620809,-0.429005,-0.959531,-0.611265
336150,3.877410,7.808689,4.701015,-0.559038,-0.881458,-0.568631
336250,1.447295,8.344990,7.163452,-0.443660,-0.581954,-0.540919
336350,2.019509,7.211336,4.875792,-0.608067,-1.429571,-0.940346
336450,5.075707,5.847837,5.981913,-0.293109,-1.384006,-0.959531
336550,3.132813,6.659472,7.411252,-0.480965,-0.746628,-0.583553
336650,3.044227,6.707356,5.937620,-0.272325,-0.933418,-0.703994
336750,3.860650,6.269217,6.734890,-0.281651,-0.931819,-0.651767
336950,3.639187,6.655881,5.744887,-0.070346,-0.487093,-0.453786
337050,4.017470,6.303933,6.788759,-0.071945,-0.583286,-0.499884
337150,3.776853,6.683414,7.105990,0.231289,-0.376511,-0.507878
337250,3.604471,7.576451,5.747281,0.030110,-0.815642,-0.570763
337350,1.472434,8.325836,7.296329,0.038904,-0.314692,-0.243547
337450,1.523909,8.663419,3.736152,-0.046364,-0.605936,-0.334677
337550,2.400187,7.976283,5.319916,-0.069014,-0.625654,-0.315758
337650,2.509123,8.481460,4.681861,-0.148686,-0.612331,-0.359191
337750,3.373430,7.874529,5.040992,-0.216368,-0.737302,-0.492156
337850,3.232172,7.873333,4.953603,-0.253672,-0.545182,-0.423142
337950,3.191471,8.105570,4.842273,-0.402092,-0.682943,-0.514805
338050,3.593697,7.916428,4.471172,-0.293109,-0.599807,-0.566499
338150,4.923676,9.315839,4.966772,0.017054,-0.890251,-0.512141
338250,3.272874,7.521385,6.102820,0.083403,-0.204910,-0.005862
338350,1.819593,6.121974,7.999028,-0.286181,-0.164407,0.041835
338450,2.012326,7.073669,5.631162,-0.189455,-0.203844,-0.009593
338550,3.824737,6.532579,5.363012,0.114046,-0.098591,-0.044499
338650,2.888604,6.841431,6.308722,0.107118,-0.006662,0.124438
338750,3.617639,6.766014,5.336676,0.266729,-0.129501,0.069014
338850,4.234146,6.663064,6.833052,0.357593,0.155348,0.195317
338950,4.353856,6.828263,5.049371,0.256070,0.368251,0.229424
339050,1.431733,11.036073,6.376956,0.067948,-0.166806,0.079939
339150,0.848745,7.249643,6.698977,0.049029,0.645372,0.368251
339250,1.713051,8.579621,3.202245,0.050095,0.267795,0.034374
339350,2.285265,7.496245,5.438429,0.052493,0.137228,0.232888
339450,3.078943,7.832631,4.777629,-0.049562,0.333611,0.097525
339550,2.567781,7.875727,5.029021,-0.010658,0.329348,0.132965
339650,2.983175,7.954735,5.234922,-0.145755,0.282450,0.099923
339750,3.457227,7.910442,4.568137,-0.133498,0.169470,0.195850
339850,4.197036,9.281123,5.267244,-0.106851,-0.118043,0.170802
339950,2.020706,7.751228,5.428853,0.320288,0.321887,0.467642
340050,1.125275,6.900089,7.839813,0.276322,-0.815109,-0.086067
340150,3.617639,7.070077,6.345831,0.275789,0.247810,0.069280
340250,2.393005,7.246051,4.872200,0.179596,0.431936,0.078606
340350,2.831144,7.310695,6.203377,0.051161,-0.083669,0.118043
340450,3.579332,6.876147,5.137957,0.136429,0.100190,0.101256
340550,3.335123,7.321469,6.327875,0.150818,0.208907,0.075409
340650,4.982334,7.795521,5.373785,0.319222,-0.076208,0.103387
340750,2.475605,9.649830,4.266468,0.086334,-0.068747,-0.000266
340850,0.823605,7.375339,7.327454,0.119109,0.591280,0.328548
340950,2.025495,8.617929,3.568558,0.155881,0.001332,0.010658
341050,2.315193,7.794323,5.333084,-0.012790,0.195051,0.158279
341150,2.838326,8.244433,4.762067,-0.226493,0.192919,0.058089
341250,2.500744,8.170214,4.823119,-0.202245,0.124172,-0.023715
341350,3.228581,7.663840,4.874595,-0.266462,0.042900,-0.081804
341450,3.931279,9.153033,3.630807,-0.106585,-0.083936,0.139093
341550,1.307234,6.853402,9.994595,0.058355,-0.618992,0.148953
341650,2.729390,7.077260,5.159505,0.517737,-0.547847,-0.079672
341750,2.665944,7.092823,7.261614,0.067415,0.460447,0.342404
341850,2.882619,6.655881,5.861006,0.056224,-0.018386,0.168404
341950,3.374627,6.995857,5.195418,0.183326,0.285115,0.212637
342050,3.232172,7.104794,5.584476,0.146288,0.155881,0.091397
342150,3.785233,7.496245,4.935647,0.160943,-0.021317,-0.014123
342250,4.660314,7.054515,6.117185,0.139626,0.031176,0.000533
342351,3.930082,8.109161,6.372168,0.210505,0.411152,0.075409
342450,4.128801,7.662642,3.718195,0.047164,-0.742098,-0.344536
342550,1.292869,7.708132,5.600038,0.013057,0.719982,0.335476
342650,1.867477,8.310274,5.595249,0.058888,-0.135629,-0.087666
342750,2.488773,7.720103,5.146337,0.019185,-0.059155,0.025580
342850,3.138798,7.597999,5.568913,-0.164674,0.156946,0.026646
342950,2.840720,7.771579,4.888960,-0.100456,0.240083,0.040769
343050,3.378219,7.818265,5.465962,-0.219299,0.104453,0.006395
343150,3.775656,7.977480,4.626795,-0.247277,-0.007461,0.057822
343250,2.768894,7.502231,8.152257,-0.114046,-0.732772,-0.088199
343350,2.106898,7.299921,5.602432,0.352530,-0.729041,0.054358
343450,3.051410,7.117962,7.703344,0.269127,0.211305,0.142025
343550,2.530671,6.641516,5.633556,0.156147,0.332012,0.069014
343650,3.063381,6.995857,5.324705,0.215302,-0.097525,0.073277
343750,3.608062,6.886921,4.715380,0.258735,0.092462,0.017587
343850,3.651158,7.527370,6.467936,0.177997,0.076475,-0.044766
343950,5.656301,7.416040,3.958812,0.266729,-0.197182,0.048496
344050,1.290475,11.407174,7.308300,-0.155881,0.248609,0.188122
344150,1.388637,5.822699,8.413225,0.005063,-0.085534,-0.202778
344250,2.381034,9.194932,3.049016,-0.129234,0.170003,0.109516
344350,2.063802,7.319075,5.133168,-0.068214,-0.295773,0.053825
344450,2.902970,7.763199,5.519832,-0.166273,0.047697,-0.052493
344550,2.705448,7.627927,5.050569,-0.218499,0.076475,-0.037838
344650,3.378219,7.739257,5.383362,-0.349865,-0.078074,-0.144156
344750,3.970783,7.858967,4.863821,-0.135096,-0.070346,-0.046631
344850,4.510676,8.455123,6.766014,-0.171868,-0.921161,-0.140692
344950,1.629254,7.477092,4.753687,0.677348,-0.049029,0.275522
345050,2.566584,6.307524,9.891644,-0.019185,-0.688273,-0.237152
345150,3.292027,6.748057,4.686650,0.069813,0.032508,-0.178263
345250,3.125630,6.672640,5.832275,0.148686,-0.221430,-0.078074
345350,3.627216,6.769605,5.172673,0.211038,0.019718,-0.064217
345450,4.102465,7.265205,6.487090,0.180928,-0.066882,-0.090064
345550,5.153519,6.801927,4.577713,0.208907,-0.109783,0.043966
345650,0.809240,11.377247,8.731653,-0.233688,0.004796,0.066083
345750,1.222240,6.508637,7.419631,-0.022649,0.095394,-0.045299
345850,2.146402,9.006987,3.585317,-0.111115,0.062885,0.019718
345950,2.346318,7.413646,5.137957,0.036772,-0.090331,0.091397
346050,2.513912,7.744045,5.584476,-0.148686,0.245412,0.019985
346150,3.010709,7.539341,5.019444,-0.211305,0.191054,0.022383
346250,3.464410,7.547721,5.103241,-0.235286,-0.001865,-0.014123
346350,3.599682,7.795521,5.011064,-0.186257,-0.037305,0.164940
346450,4.158728,8.197746,8.080431,-0.059954,-0.928355,-0.079139
346550,1.589750,7.265205,4.442441,0.711455,0.085534,0.292043
346650,2.551022,6.618771,9.441534,0.060487,-0.453519,0.000799
346750,3.471592,6.698977,4.873397,0.102055,0.216101,0.141492
346850,3.120842,6.853402,6.084864,0.221963,0.110848,0.175865
346950,3.463213,7.047333,4.493917,0.287779,0.138294,0.058355
347050,4.089296,7.164649,6.414066,0.347734,0.220631,0.087666
347150,4.224569,7.426814,5.079299,0.199047,0.148420,0.069280
347250,1.771709,10.418368,8.092402,0.097525,0.142025,0.266462
347350,3.740940,5.458780,6.379351,-0.009326,-0.502015,-0.292043
347450,2.369063,9.427169,2.966416,0.011991,0.572894,0.283516
347550,2.397793,7.356185,5.650316,0.129501,-0.107384,0.114312
347650,2.412158,7.779958,5.415684,-0.176132,0.278453,0.098058
347750,2.892196,7.851785,4.624401,-0.118576,0.222230,0.012257
347850,3.548207,7.498640,5.002685,-0.289911,-0.042101,-0.079672
347950,3.767276,8.013393,4.869806,-0.120441,0.113247,0.050628
348050,4.681861,9.014170,6.755240,-0.094861,-0.607534,-0.064217
348150,1.474828,7.377733,4.850653,0.568631,-0.081005,0.292043
348250,2.738967,5.904101,9.971850,0.054092,-0.716784,-0.223562
348350,3.439271,6.833052,4.933253,0.064217,0.152949,-0.030910
348450,2.700660,6.895301,5.459977,0.097792,0.057556,-0.018386
348550,3.691859,6.817489,5.134366,0.225161,-0.053292,-0.103121
348650,4.118027,7.023391,6.189012,0.210239,0.057023,-0.052227
348750,4.374207,7.376535,4.596867,0.252873,0.018919,-0.014389
348850,1.385046,10.922348,8.728063,-0.054358,-0.002132,0.193985
348950,2.115277,5.814319,7.121553,-0.023449,-0.154815,-0.089531
349050,1.827973,9.573215,3.311181,-0.104720,0.298438,0.143623
349150,2.400187,7.109582,5.167884,-0.071678,-0.313360,0.036505
349250,2.693477,7.680599,5.541380,-0.189721,0.146554,-0.041302
349350,2.868254,7.534553,5.114015,-0.224894,0.137228,-0.045565
349450,3.386598,8.104373,4.760870,-0.257136,-0.119642,-0.140692
349550,3.567361,7.791929,5.352238,-0.134297,0.029311,-0.015988
349650,4.606444,9.253590,6.397307,-0.064484,-1.143124,-0.292576
349750,1.273715,7.571663,5.058948,0.684542,0.156946,0.189455
349850,2.479196,6.047753,9.970653,-0.040769,-0.629118,-0.201979
349950,3.110068,6.669049,4.327519,-0.026113,-0.131899,-0.117510
350050,2.858677,6.736086,5.966351,0.065017,-0.265397,-0.180395
350150,3.624821,6.933608,5.103241,0.115645,-0.311761,-0.206775
350250,4.005499,6.967127,5.960365,0.083403,-0.249675,-0.132432
350350,4.278439,6.981492,5.811924,0.126570,-0.136695,-0.145755
350450,2.640805,10.633847,8.191761,-0.006129,-0.284582,0.061553
350650,2.245761,9.428367,3.829526,-0.064217,0.320288,0.193185
350850,2.038663,7.905654,5.339070,-0.113513,0.036772,-0.015988
351050,3.005920,7.808689,5.038598,-0.216368,0.212637,0.052227
351150,3.264494,7.961918,5.424064,-0.262998,0.030377,0.063951
351250,4.994305,9.340978,4.764462,-0.071412,-0.430070,0.016254
351350,1.599327,7.152678,6.995857,0.422876,0.135096,0.496153
351450,1.993173,6.880936,7.594408,0.211571,-0.610998,-0.180928
351550,3.219004,6.967127,5.922058,0.094861,0.406355,0.212371
351650,2.677915,6.550536,4.947618,0.115911,0.127369,0.156680
351750,3.096900,7.049727,6.036980,0.182260,0.161210,0.154815
351850,3.442862,6.901287,5.932832,0.166806,0.083669,0.083669
351950,3.970783,7.155072,5.699397,0.178796,-0.013590,0.031975
352050,5.049371,8.175002,7.754819,0.306965,0.231289,0.066349
352150,3.466804,7.615956,2.419341,0.038104,-0.275789,-0.342404
352250,0.912191,8.382100,5.795165,0.198515,0.899044,0.405023
352350,2.099715,8.350976,5.483919,0.167605,-0.155081,0.051960
352450,2.448071,7.496245,5.274426,0.031709,0.370116,0.269926
352550,2.729390,8.192958,4.493917,-0.159345,0.393299,0.187856
352650,2.693477,8.052897,5.015852,-0.162276,0.086067,0.101522
352750,2.888604,7.799112,5.446809,-0.260067,0.212104,0.052227
352850,4.151546,8.522161,3.876213,-0.107384,-0.207308,0.072744
352950,1.284489,6.849811,11.093534,-0.164940,-0.506545,0.160410
353050,1.640028,7.249643,3.969586,0.329348,-0.736502,-0.058089
353150,2.390610,6.780379,8.378509,0.018652,0.173734,0.201179
353250,3.027468,6.258443,6.624756,-0.008260,-0.303767,-0.029311
353350,3.325546,6.731298,5.828684,0.153216,0.260867,0.046631
353450,3.791218,6.657078,6.072893,0.077274,-0.101256,0.015721
353550,3.359065,6.932411,5.965154,0.177464,0.125237,-0.031975
353650,3.505111,7.420828,5.352238,0.126570,-0.022649,-0.147354
353750,3.910928,7.119159,5.658696,0.021850,-0.175066,-0.255804
353850,4.027047,6.854599,6.657078,0.286714,0.076741,-0.223296
353950,3.230975,8.978256,4.796783,-0.052760,-0.880659,-0.402092
354050,1.176750,6.807912,7.280767,-0.015188,0.136429,0.083936
354150,1.837550,8.583213,5.395334,-0.015455,-0.534524,-0.207574
354250,1.733402,8.031349,4.917690,0.017320,-0.348533,-0.210772
354350,2.852691,8.025364,5.143942,-0.039969,-0.589681,-0.336009
354450,2.163161,8.022970,5.665878,-0.203577,-0.343204,-0.276588
354550,3.216610,8.173804,4.246117,-0.330413,-0.955801,-0.496153
354650,2.899378,8.082825,5.746084,-0.464178,-0.702129,-0.525464
354750,3.095703,8.213309,4.272453,-0.444193,-0.824701,-0.600873
354850,3.940856,8.531737,6.793547,-0.510809,-0.851348,-0.650168
354950,2.212242,7.523779,4.507085,-0.272058,-0.066349,-0.540919
355050,2.072181,6.475119,7.489063,-0.407155,-1.162576,-0.783933
355151,3.184288,6.424840,6.361394,-0.390634,-0.811112,-0.618726
355250,3.179500,6.115988,7.139510,-0.224894,-0.629384,-0.413550
355350,2.800019,6.712144,6.411672,-0.272058,-0.572894,-0.452187
355450,2.779668,6.779182,7.196970,-0.296306,-0.626187,-0.542784
355550,2.785654,6.758832,6.633136,-0.345868,-0.535057,-0.547314
355650,2.885013,6.445191,7.198167,-0.375979,-0.632315,-0.644839
355750,2.853889,6.621165,7.047333,-0.282450,-0.432735,-0.605936
355850,2.686294,6.113594,6.712144,-0.164940,-0.499884,-0.577158
355950,2.936488,5.850232,7.105990,0.047697,-0.499351,-0.473504
356050,3.020285,6.287174,7.223307,0.152417,-0.414349,-0.312028
356150,2.638410,6.761226,7.205350,0.049562,-0.277920,-0.245412
356250,2.443283,7.028179,6.569689,0.193718,-0.404490,-0.253672
356350,2.586935,7.205350,6.858191,0.189721,-0.368784,-0.239816
356450,2.000355,7.892486,5.718551,0.138294,-0.207841,-0.262199
